Date (MM/DD/YYYY),delay_class,Arrival Time,EWR,IAD,ORD,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,wind_spd,temp,wind_dir,weather,precip,pres,vis,clouds,dewpt,rh,wind_gust_spd
2022-03-31 23:37:00,severely late,23:37,0,1,0,0,0,0,1,0,0,3.1,0.6,293.3333333333333,804.0,0.0,975.2333333333332,10.666666666666666,100.0,-0.8666666666666666,90.0,3.3333333333333335
2022-04-01 15:06:00,on-time,15:06,0,0,0,0,0,0,0,1,0,6.533333333333334,1.866666666666667,313.3333333333333,804.0,0.0,988.1333333333333,16.0,100.0,-3.6333333333333333,67.0,8.866666666666667
2022-04-01 21:59:00,severely late,21:59,0,0,1,0,0,0,0,1,0,1.8,-0.3666666666666667,255.0,800.0,0.0,990.4666666666667,16.0,0.0,-5.0,71.0,1.9000000000000001
2022-04-01 23:37:00,severely late,23:37,0,1,0,0,0,0,0,1,0,1.3,-2.433333333333333,165.0,800.0,0.0,990.9,13.333333333333334,0.0,-5.233333333333333,81.0,1.3333333333333333
2022-04-02 15:11:00,early,15:11,0,0,0,0,0,0,0,0,0,6.7,7.233333333333333,150.0,804.0,0.0,982.6999999999999,16.0,95.66666666666667,-1.7,53.0,9.5
2022-04-02 23:37:00,on-time,23:37,0,1,0,0,0,0,0,0,0,6.7,2.2333333333333334,326.6666666666667,804.0,0.3333333333333333,982.2999999999998,11.666666666666666,100.0,1.0333333333333334,92.0,9.066666666666666
2022-04-03 15:11:00,on-time,15:11,0,0,0,0,0,0,0,0,0,2.5666666666666664,7.966666666666668,263.3333333333333,804.0,0.0,987.6666666666666,16.0,95.66666666666667,1.5333333333333332,64.0,2.766666666666667
2022-04-03 22:04:00,severely late,22:04,0,0,1,0,0,0,0,0,0,2.2333333333333334,5.0,103.33333333333333,800.0,0.08333333333333333,986.8000000000001,16.0,0.0,0.9,74.66666666666667,2.3666666666666667
2022-04-03 23:37:00,on-time,23:37,0,1,0,0,0,0,0,0,0,2.4,5.0,116.66666666666667,801.3333333333334,0.08333333333333333,986.6999999999999,16.0,29.0,0.9,74.66666666666667,2.566666666666667
2022-04-04 15:06:00,early,15:06,0,0,0,1,0,0,0,0,0,8.066666666666666,13.533333333333333,223.33333333333334,803.3333333333334,0.0,979.3000000000001,16.0,66.33333333333333,5.666666666666667,59.0,11.666666666666666
2022-04-04 21:59:00,early,21:59,0,0,1,1,0,0,0,0,0,3.266666666666666,4.633333333333333,283.3333333333333,801.0,0.0,981.1666666666666,16.0,16.666666666666668,1.1333333333333333,78.33333333333333,3.5333333333333328
2022-04-04 23:37:00,on-time,23:37,0,1,0,1,0,0,0,0,0,1.7333333333333334,2.9333333333333336,245.0,800.0,0.0,981.5,15.0,0.0,0.7000000000000001,85.33333333333333,1.8333333333333333
2022-04-05 15:06:00,early,15:06,0,0,0,0,0,0,0,0,1,5.133333333333333,13.866666666666667,130.0,800.6666666666666,0.0,976.5666666666666,15.333333333333334,8.333333333333334,6.0,59.0,7.5
2022-04-05 21:59:00,late,21:59,0,0,1,0,0,0,0,0,1,3.766666666666667,12.033333333333333,133.33333333333334,804.0,0.16666666666666666,974.0333333333333,16.0,100.0,7.599999999999999,74.66666666666667,4.1
2022-04-05 23:37:00,severely late,23:37,0,1,0,0,0,0,0,0,1,4.966666666666666,11.1,133.33333333333334,804.0,0.0,973.8000000000001,15.333333333333334,100.0,8.766666666666666,85.66666666666667,7.7
2022-04-06 15:06:00,on-time,15:06,0,0,0,0,1,0,0,0,0,6.166666666666667,9.633333333333335,260.0,803.3333333333334,0.16666666666666666,970.8333333333334,15.333333333333334,75.0,5.8999999999999995,78.0,11.0
2022-04-06 21:59:00,early,21:59,0,0,1,0,1,0,0,0,0,5.666666666666667,10.0,240.0,804.0,0.0,972.1333333333333,16.0,100.0,4.166666666666667,67.0,9.733333333333333
2022-04-06 23:37:00,severely late,23:37,0,1,0,0,1,0,0,0,0,6.533333333333334,9.066666666666668,246.66666666666666,804.0,0.0,972.6,16.0,95.66666666666667,2.4,63.0,9.266666666666667
2022-04-07 15:06:00,severely late,15:06,0,0,0,1,0,0,0,0,0,8.766666666666667,6.7,223.33333333333334,804.0,0.0,972.3666666666668,16.0,100.0,-1.5333333333333332,55.666666666666664,12.0
2022-04-07 21:59:00,on-time,21:59,0,0,1,1,0,0,0,0,0,4.933333333333333,4.833333333333333,233.33333333333334,804.0,0.0,973.6,16.0,95.66666666666667,0.26666666666666666,72.33333333333333,5.566666666666666
2022-04-07 23:37:00,early,23:37,0,1,0,1,0,0,0,0,0,5.3,4.6000000000000005,220.0,804.0,0.0,973.5,16.0,100.0,0.3,73.66666666666667,6.033333333333332
2022-04-08 15:06:00,on-time,15:06,0,0,0,0,0,0,1,0,0,7.033333333333334,6.133333333333333,276.6666666666667,804.0,0.3333333333333333,973.3666666666668,16.0,100.0,1.1,70.0,8.299999999999999
2022-04-08 21:59:00,on-time,21:59,0,0,1,0,0,0,1,0,0,5.333333333333333,2.4,320.0,804.0,0.0,976.2333333333332,16.0,100.0,-0.7333333333333334,79.66666666666667,6.066666666666666
2022-04-08 23:37:00,on-time,23:37,0,1,0,0,0,0,1,0,0,3.933333333333333,1.7,306.6666666666667,804.0,0.0,976.7000000000002,16.0,100.0,-1.3666666666666665,80.0,4.3
2022-04-09 15:11:00,on-time,15:11,0,0,0,0,0,1,0,0,0,7.033333333333334,3.3333333333333335,310.0,804.0,0.0,980.5333333333333,16.0,100.0,-2.466666666666667,65.66666666666667,8.266666666666667
2022-04-09 20:58:00,on-time,20:58,0,0,1,0,0,1,0,0,0,4.3,3.533333333333333,306.6666666666667,804.0,0.0,982.0666666666666,16.0,95.66666666666667,-3.233333333333333,61.333333333333336,4.833333333333333
2022-04-09 23:37:00,late,23:37,0,1,0,0,0,1,0,0,0,2.1,2.4,276.6666666666667,804.0,0.0,983.6999999999999,16.0,100.0,-2.6999999999999997,69.0,2.2
2022-04-10 15:11:00,early,15:11,0,0,0,0,0,0,0,1,0,6.533333333333334,14.433333333333335,153.33333333333334,800.0,0.0,983.5,16.0,0.0,-1.7666666666666668,32.666666666666664,9.666666666666666
2022-04-10 22:04:00,early,22:04,0,0,1,0,0,0,0,1,0,6.866666666666667,11.866666666666665,140.0,800.0,0.25,978.9,16.0,0.0,-0.9333333333333332,41.0,11.333333333333334
2022-04-10 23:37:00,on-time,23:37,0,1,0,0,0,0,0,1,0,8.233333333333334,11.699999999999998,140.0,800.0,0.25,978.9,16.0,0.0,-0.7333333333333333,42.0,12.0
2022-04-11 15:06:00,early,15:06,0,0,0,0,0,0,0,0,0,5.3,14.4,260.0,804.0,0.0,980.8666666666667,16.0,100.0,3.6,48.333333333333336,6.033333333333334
2022-04-11 21:59:00,early,21:59,0,0,1,0,0,0,0,0,0,3.1,10.933333333333332,300.0,801.3333333333334,0.0,982.1666666666666,16.0,33.333333333333336,2.1333333333333333,54.666666666666664,3.3333333333333335
2022-04-11 23:37:00,on-time,23:37,0,1,0,0,0,0,0,0,0,2.1666666666666665,8.9,130.0,802.6666666666666,0.0,983.6,16.0,58.0,2.3000000000000003,63.333333333333336,2.3000000000000003
2022-04-12 15:06:00,on-time,15:06,0,0,0,0,0,1,0,0,0,6.533333333333334,19.233333333333334,143.33333333333334,800.0,0.0,985.5,16.0,0.0,4.933333333333334,39.0,9.666666666666666
2022-04-12 21:59:00,severely late,21:59,0,0,1,0,0,1,0,0,0,7.033333333333334,17.96666666666667,150.0,804.0,0.0,980.0,16.0,100.0,12.466666666666667,70.33333333333333,8.266666666666667
2022-04-12 23:37:00,late,23:37,0,1,0,0,0,1,0,0,0,7.733333333333334,17.599999999999998,156.66666666666666,804.0,0.0,979.1,16.0,100.0,13.299999999999999,76.0,10.6
2022-04-13 15:06:00,on-time,15:06,0,0,0,0,0,0,0,0,1,8.033333333333333,18.533333333333335,190.0,601.3333333333334,1.0833333333333333,972.2333333333332,16.0,95.66666666666667,16.46666666666667,87.66666666666667,13.333333333333334
2022-04-13 21:59:00,severely late,21:59,0,0,1,0,0,0,0,0,1,6.366666666666667,17.066666666666666,183.33333333333334,601.3333333333334,0.8333333333333334,970.1999999999999,15.0,100.0,15.299999999999999,89.33333333333333,8.799999999999999
2022-04-13 23:37:00,on-time,23:37,0,1,0,0,0,0,0,0,1,4.966666666666667,16.133333333333333,203.33333333333334,804.0,0.4166666666666667,969.9666666666667,16.0,100.0,14.333333333333334,89.0,8.766666666666667
2022-04-14 15:06:00,on-time,15:06,0,0,0,0,0,0,1,0,0,14.6,12.233333333333334,236.66666666666666,802.0,0.0,980.9666666666667,16.0,37.333333333333336,-3.6,33.0,23.666666666666668
2022-04-14 21:59:00,on-time,21:59,0,0,1,0,0,0,1,0,0,9.266666666666667,9.633333333333333,253.33333333333334,804.0,0.0,982.7333333333332,16.0,91.33333333333333,-5.833333333333333,33.0,13.833333333333334
2022-04-14 23:37:00,on-time,23:37,0,1,0,0,0,0,1,0,0,5.466666666666666,7.8,246.66666666666666,803.3333333333334,0.0,984.0666666666666,16.0,66.33333333333333,-5.333333333333333,39.0,6.266666666666667
2022-04-15 15:06:00,on-time,15:06,0,0,0,0,0,0,0,0,0,7.233333333333333,14.466666666666667,283.3333333333333,804.0,0.16666666666666666,982.3000000000001,16.0,91.33333333333333,2.6999999999999997,45.0,8.633333333333333
2022-04-15 23:37:00,on-time,23:37,0,1,0,0,0,0,0,0,0,2.733333333333333,6.666666666666667,213.33333333333334,804.0,0.0,983.6999999999999,15.0,100.0,3.8333333333333335,82.0,2.966666666666667
2022-04-16 15:11:00,on-time,15:11,0,0,0,0,1,0,0,0,0,7.566666666666666,7.433333333333334,306.6666666666667,800.0,0.0,987.6666666666666,16.0,0.0,-2.6666666666666665,48.666666666666664,11.666666666666666
2022-04-16 20:58:00,early,20:58,0,0,1,0,1,0,0,0,0,5.666666666666667,4.433333333333334,320.0,800.6666666666666,0.0,989.6666666666666,16.0,8.333333333333334,-4.733333333333333,51.333333333333336,6.5
2022-04-16 23:37:00,on-time,23:37,0,1,0,0,1,0,0,0,0,4.433333333333333,1.1,240.0,800.0,0.0,992.4,16.0,0.0,-5.766666666666667,60.0,4.8999999999999995
2022-04-17 15:11:00,early,15:11,0,0,0,0,0,1,0,0,0,2.733333333333333,7.233333333333333,108.33333333333333,800.6666666666666,0.0,995.1666666666666,16.0,8.333333333333334,-5.033333333333334,41.333333333333336,5.733333333333333
2022-04-17 22:04:00,severely late,22:04,0,0,1,0,0,1,0,0,0,4.633333333333334,4.066666666666666,93.33333333333333,800.0,0.0,992.6666666666666,16.0,0.0,-4.566666666666666,53.333333333333336,9.333333333333334
2022-04-17 23:37:00,on-time,23:37,0,1,0,0,0,1,0,0,0,5.5,3.1333333333333333,100.0,800.0,0.0,993.0,16.0,0.0,-4.966666666666666,55.333333333333336,8.5
2022-04-18 15:06:00,severely late,15:06,0,0,0,1,0,0,0,0,0,5.166666666666667,2.9333333333333336,283.3333333333333,736.0,0.16666666666666666,985.4,12.666666666666666,100.0,1.2,88.66666666666667,7.166666666666667
2022-04-18 21:59:00,early,21:59,0,0,1,1,0,0,0,0,0,5.5,1.1333333333333335,293.3333333333333,804.0,0.16666666666666666,986.1666666666666,8.666666666666666,100.0,-0.8666666666666666,86.66666666666667,8.833333333333334
2022-04-18 23:37:00,on-time,23:37,0,1,0,1,0,0,0,0,0,4.266666666666667,0.6,276.6666666666667,804.0,0.0,986.5,4.333333333333333,100.0,-0.8666666666666666,90.0,4.7
2022-04-19 15:06:00,on-time,15:06,0,0,0,0,0,0,0,1,0,7.033333333333334,5.0,303.3333333333333,804.0,0.0,991.5333333333333,16.0,100.0,-2.1666666666666665,59.666666666666664,10.166666666666666
2022-04-19 21:59:00,early,21:59,0,0,1,0,0,0,0,1,0,2.766666666666667,2.766666666666667,143.33333333333334,800.0,0.0,992.6333333333333,16.0,0.0,-3.466666666666667,63.666666666666664,2.9666666666666663
2022-04-19 23:37:00,on-time,23:37,0,1,0,0,0,0,0,1,0,1.9000000000000001,0.0,123.33333333333333,800.0,0.0,993.6333333333333,16.0,0.0,-4.166666666666667,73.33333333333333,2.0
2022-04-20 15:06:00,on-time,15:06,0,0,0,0,0,0,0,0,1,7.033333333333334,8.133333333333335,136.66666666666666,702.6666666666666,0.9166666666666666,992.7666666666668,14.0,100.0,2.3333333333333335,67.0,9.433333333333334
2022-04-20 21:59:00,early,21:59,0,0,1,0,0,0,0,0,1,7.033333333333334,11.5,133.33333333333334,804.0,0.0,986.2666666666668,16.0,100.0,1.7333333333333336,51.333333333333336,12.666666666666666
2022-04-20 23:37:00,early,23:37,0,1,0,0,0,0,0,0,1,7.699999999999999,12.566666666666668,153.33333333333334,702.6666666666666,0.4166666666666667,984.8333333333334,16.0,100.0,1.3333333333333333,46.333333333333336,13.333333333333334
2022-04-21 15:06:00,on-time,15:06,0,0,0,0,0,0,1,0,0,6.7,17.2,270.0,800.6666666666666,0.0,993.1999999999999,16.0,8.333333333333334,9.066666666666666,59.0,10.666666666666666
2022-04-21 21:59:00,early,21:59,0,0,1,0,0,0,1,0,0,3.6666666666666665,14.1,281.6666666666667,800.0,0.0,995.5,16.0,0.0,1.7333333333333334,43.666666666666664,4.033333333333333
2022-04-21 23:37:00,on-time,23:37,0,1,0,0,0,0,1,0,0,2.566666666666667,9.633333333333335,205.0,800.0,0.0,997.0666666666666,16.0,0.0,2.8333333333333335,63.0,2.733333333333333
2022-04-22 15:06:00,on-time,15:06,0,0,0,0,0,0,0,0,0,6.7,13.133333333333335,110.0,804.0,0.3333333333333333,997.6999999999999,16.0,100.0,5.766666666666667,61.0,8.566666666666666
2022-04-22 21:59:00,severely late,21:59,0,0,1,0,0,0,0,0,0,6.533333333333334,9.433333333333332,83.33333333333333,701.3333333333334,0.8333333333333334,992.8333333333334,16.0,45.666666666666664,4.966666666666666,73.66666666666667,11.333333333333334
2022-04-22 23:37:00,on-time,23:37,0,1,0,0,0,0,0,0,0,6.866666666666667,8.9,106.66666666666667,800.0,0.4166666666666667,992.3000000000001,16.0,0.0,3.9,71.0,11.0
2022-04-23 15:11:00,on-time,15:11,0,0,0,0,1,0,0,0,0,8.933333333333334,25.733333333333334,200.0,800.0,0.0,985.5,16.0,0.0,12.799999999999999,45.0,13.333333333333334
2022-04-23 20:58:00,on-time,20:58,0,0,1,0,1,0,0,0,0,6.666666666666667,25.53333333333333,190.0,800.0,0.0,982.6999999999999,16.0,0.0,9.066666666666668,35.333333333333336,8.700000000000001
2022-04-23 23:37:00,early,23:37,0,1,0,0,1,0,0,0,0,5.833333333333333,22.03333333333333,183.33333333333334,800.0,0.0,983.1666666666666,16.0,0.0,10.5,48.0,6.7
2022-04-24 15:11:00,early,15:11,0,0,0,0,0,1,0,0,0,11.333333333333334,25.0,216.66666666666666,803.6666666666666,0.08333333333333333,981.1999999999999,16.0,74.66666666666667,15.166666666666666,54.333333333333336,18.0
2022-04-24 22:04:00,severely late,22:04,0,0,1,0,0,1,0,0,0,3.266666666666667,17.8,203.33333333333334,804.0,0.25,982.5,16.0,100.0,16.7,93.0,3.533333333333333
2022-04-24 23:37:00,severely late,23:37,0,1,0,0,0,1,0,0,0,4.466666666666666,17.8,210.0,804.0,0.3333333333333333,982.5,16.0,100.0,16.7,93.0,4.966666666666666
2022-04-25 15:06:00,early,15:06,0,0,0,1,0,0,0,0,0,5.966666666666666,12.799999999999999,263.3333333333333,803.6666666666666,0.08333333333333333,986.5,16.0,79.0,5.8999999999999995,63.0,9.933333333333334
2022-04-25 21:59:00,on-time,21:59,0,0,1,1,0,0,0,0,0,6.366666666666667,8.500000000000002,303.3333333333333,804.0,0.0,989.9,16.0,100.0,1.7333333333333334,62.333333333333336,7.366666666666667
2022-04-25 23:37:00,severely late,23:37,0,1,0,1,0,0,0,0,0,5.166666666666667,6.866666666666667,300.0,804.0,0.0,991.1,16.0,100.0,-0.20000000000000004,60.666666666666664,5.866666666666666
2022-04-26 15:06:00,severely late,15:06,0,0,0,0,0,0,0,1,0,6.7,5.766666666666667,286.6666666666667,804.0,0.0,994.1,16.0,100.0,-0.3,65.0,9.066666666666666
2022-04-26 21:59:00,early,21:59,0,0,1,0,0,0,0,1,0,4.1,4.6000000000000005,333.3333333333333,804.0,0.0,993.8666666666667,16.0,91.33333333333333,-2.2666666666666666,61.0,4.5
2022-04-26 23:37:00,severely late,23:37,0,1,0,0,0,0,0,1,0,3.5999999999999996,2.033333333333333,340.0,801.3333333333334,0.0,994.8333333333334,16.0,33.333333333333336,-3.0,69.33333333333333,3.9
2022-04-27 15:06:00,on-time,15:06,0,0,0,0,0,0,0,0,1,4.266666666666667,6.866666666666667,333.3333333333333,803.3333333333334,0.0,995.4,16.0,66.66666666666667,-2.9,49.666666666666664,6.966666666666666
2022-04-27 21:59:00,early,21:59,0,0,1,0,0,0,0,0,1,2.9333333333333336,4.233333333333333,230.0,804.0,0.0,994.3000000000001,16.0,100.0,-2.2333333333333334,62.666666666666664,3.1666666666666665
2022-04-27 23:37:00,late,23:37,0,1,0,0,0,0,0,0,1,3.433333333333333,3.5,236.66666666666666,804.0,0.0,995.4,16.0,100.0,-1.9666666666666666,67.33333333333333,3.733333333333333
2022-04-28 15:06:00,severely late,15:06,0,0,0,0,0,0,1,0,0,5.833333333333333,8.5,120.0,804.0,0.16666666666666666,994.7333333333332,16.0,95.66666666666667,-1.9666666666666668,47.666666666666664,6.7
2022-04-28 21:59:00,early,21:59,0,0,1,0,0,0,1,0,0,3.4333333333333336,9.266666666666666,110.0,804.0,0.0,992.4,16.0,100.0,-1.2,48.0,3.6999999999999997
2022-04-28 23:37:00,late,23:37,0,1,0,0,0,0,1,0,0,4.266666666666667,8.133333333333335,103.33333333333333,804.0,0.0,992.4,16.0,95.66666666666667,-1.2,51.666666666666664,4.7
2022-04-29 15:06:00,on-time,15:06,0,0,0,0,0,0,0,0,0,6.533333333333334,16.5,110.0,801.3333333333334,0.0,989.6999999999999,16.0,29.0,1.6666666666666667,36.666666666666664,9.666666666666666
2022-04-29 21:59:00,early,21:59,0,0,1,0,0,0,0,0,0,,,,,,,,,,,
2022-04-29 23:37:00,late,23:37,0,1,0,0,0,0,0,0,0,,,,,,,,,,,
2022-04-30 15:11:00,on-time,15:11,0,0,0,0,1,0,0,0,0,,,,,,,,,,,
2022-04-30 20:58:00,severely late,20:58,0,0,1,0,1,0,0,0,0,7.949999999999999,15.6,120.0,652.0,1.625,978.15,16.0,87.0,12.7,83.0,11.5
2022-04-30 23:37:00,late,23:37,0,1,0,0,1,0,0,0,0,7.533333333333334,15.4,146.66666666666666,602.0,3.1666666666666665,977.4333333333334,11.666666666666666,95.66666666666667,13.666666666666666,89.33333333333333,11.666666666666666
2022-04-30 22:57:00,on-time,22:57,1,0,0,0,1,0,0,0,0,7.533333333333334,15.4,136.66666666666666,602.0,3.75,977.6666666666666,11.666666666666666,95.66666666666667,13.299999999999999,87.33333333333333,11.666666666666666
2022-05-01 15:11:00,on-time,15:11,0,0,0,0,0,0,0,0,1,7.8999999999999995,12.933333333333332,226.66666666666666,804.0,0.0,980.0666666666666,16.0,100.0,6.966666666666666,67.0,12.0
2022-05-01 22:04:00,on-time,22:04,0,0,1,0,0,0,0,0,1,4.8,9.799999999999999,250.0,804.0,0.0,983.4666666666667,16.0,100.0,6.3999999999999995,79.33333333333333,6.8
2022-05-01 23:37:00,severely late,23:37,0,1,0,0,0,0,0,0,1,4.266666666666667,9.799999999999999,246.66666666666666,804.0,0.0,983.8000000000001,16.0,100.0,6.099999999999999,77.66666666666667,4.733333333333333
2022-05-02 15:06:00,on-time,15:06,0,0,0,0,1,0,0,0,0,4.133333333333334,11.5,293.3333333333333,804.0,0.0,987.8000000000001,16.0,100.0,6.0,69.0,4.566666666666666
2022-05-02 21:59:00,early,21:59,0,0,1,0,1,0,0,0,0,1.9000000000000001,11.299999999999999,150.0,800.0,0.16666666666666666,987.1333333333333,16.0,0.0,6.633333333333333,73.0,2.0
2022-05-02 23:37:00,on-time,23:37,0,1,0,0,1,0,0,0,0,4.466666666666666,10.4,96.66666666666667,801.6666666666666,0.3333333333333333,987.2333333333332,16.0,25.0,6.366666666666667,76.0,6.733333333333333
2022-05-03 15:06:00,on-time,15:06,0,0,0,0,1,0,0,0,0,3.466666666666667,15.166666666666666,106.66666666666667,804.0,0.3333333333333333,976.0,10.666666666666666,100.0,14.066666666666668,93.0,3.8333333333333335
